time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-0.844313538959,3.29115756548,22.9343715613,0.208972579381,0.0553350242717,0.0,-1.15918011381,3.24303507804,5.60119332955,0.0667990212155,-0.0142394545239,0.0,447.65274593535736,446.7446162880843,444.42469086757075,444.4451364007018
3.5400000000000027,-0.914941332642,3.4895303737,23.2713938462,0.213301083879,0.0549655145079,0.0,-1.19501737936,3.36962773433,5.63246528355,0.0811142852581,0.00644013318961,0.0,454.71105946057116,456.3651166261682,454.6102587985103,455.75992071039514
3.6000000000000028,-0.987744266061,3.69566529028,23.6107268263,0.218676005359,0.0558554548994,0.0,-1.23179523162,3.50184627204,5.67807982843,0.102644628045,0.0278106029065,0.0,459.74450749511675,461.4349083331557,460.13778762398164,461.84564424107805
3.660000000000003,-1.06267761437,3.90943981264,23.9510526015,0.224947780508,0.057344816223,0.0,-1.2661194358,3.62438985037,5.66583372636,0.108052751215,0.0180544891185,0.0,444.0367752487227,443.23561472643956,443.316224448261,443.77001828148735
3.720000000000003,-1.13972174813,4.13075916405,24.2910473346,0.23142291478,0.0583656492165,0.0,-1.30210660013,3.75335095249,5.66694949094,0.107650093084,0.0148470618049,0.0,449.01036991132236,448.74994259505485,448.19262646680903,448.17002519030996
3.780000000000003,-1.21887103298,4.35962415818,24.6298588811,0.238002401927,0.059036095929,0.0,-1.33627718578,3.87592097826,5.62662421447,0.113395686518,0.00257274276733,0.0,436.10626447283676,435.07945548810665,435.7699443461687,436.26092553420744
3.840000000000003,-1.3001559313,4.59623312712,24.9674417007,0.245907241311,0.0587091040856,0.0,-1.37321570156,4.01154695977,5.62571878987,0.154406484586,-0.0307473420537,0.0,450.2506924682874,447.5462760917128,447.53551406255156,450.87658381435097
3.900000000000003,-1.3839400983,4.84233772752,25.3097967833,0.254804382089,0.0564986957052,0.0,-1.41930803495,4.19256312118,5.78466416291,0.13180559055,-0.053237051978,0.0,499.519024841252,497.87539696355475,499.98296820582556,498.35099305073976
3.960000000000003,-1.47040715726,5.09934572009,25.661125424,0.263161741975,0.0535768202815,0.0,-1.46254386896,4.37486345027,5.92494647742,0.15113022988,-0.0408923595758,0.0,495.1317673454978,496.03809369518183,496.25924671548404,497.6915094983552
4.020000000000002,-1.55924977031,5.36667642438,26.017931782,0.272609115782,0.0508382794298,0.0,-1.49861483898,4.5367745623,5.96777607333,0.16778287989,-0.0574133877163,0.0,470.3119623471319,469.02914212169503,468.9436722535493,470.2575522471438
4.080000000000001,-1.65004210876,5.64301419468,26.3741656478,0.282593877837,0.0472548858999,0.0,-1.52753664027,4.67517973125,5.90649387192,0.16352522608,-0.0647947767326,0.0,438.53002165244993,437.9136919206525,437.7083877221883,437.3807509933442
4.14,-1.74246085645,5.92746956293,26.7255712127,0.292142215425,0.0434616356474,0.0,-1.55283593576,4.80733559318,5.80707517633,0.148497810204,-0.0602467613239,0.0,425.22794536164787,425.61438025605844,425.93722200712557,424.6748603671399
4.199999999999998,-1.83641468832,6.22043780332,27.0725211078,0.301251601909,0.0397609833206,0.0,-1.5786757288,4.95885193056,5.75764726341,0.157752239332,-0.0647032400198,0.0,441.76962116573833,441.3991408113031,442.41026821198477,443.19352519609396
4.259999999999997,-1.93181240413,6.52224878554,27.4152716246,0.310517220341,0.0353340662994,0.0,-1.60097179425,5.10213059051,5.66732984946,0.146783144004,-0.106435905262,0.0,431.41742992379284,427.87285904960277,428.8221878138872,427.9125541173177
4.319999999999996,-2.02858574236,6.83374156429,27.7555852012,0.319336778803,0.0286597023798,0.0,-1.62422504529,5.28146321143,5.67579668641,0.147407877268,-0.123169871916,0.0,462.06381870089314,460.7317063079831,462.27922617278745,462.3477907600084
4.379999999999995,-2.1264906554,7.15447587519,28.091403839,0.328131611241,0.0211753284335,0.0,-1.63883125937,5.4102889805,5.51857655644,0.14487443847,-0.128076205629,0.0,407.17871312609134,406.72367355352617,406.73885991666305,406.5341455715552
4.439999999999993,-2.2252142633,7.483602534,28.4194522673,0.33721174214,0.0140758291775,0.0,-1.6514444521,5.56115746181,5.41639831346,0.16184384158,-0.103764074073,0.0,424.2037904785229,426.2732931812279,425.021953049805,426.4966607026619
4.499999999999992,-2.32460819118,7.82215956964,28.7421122811,0.346667699613,0.00818343330953,0.0,-1.66123907036,5.7246469054,5.33873163867,0.147379268536,-0.0889325563761,0.0,433.80697698577376,435.04230288442375,434.23683907198847,433.0454838344397
4.559999999999991,-2.42448883041,8.16992553602,29.0581179978,0.355413432669,0.00310684291699,0.0,-1.66778668197,5.86809777388,5.19502869652,0.142318794728,-0.0771304182927,0.0,411.34014898299625,412.37773802634956,410.59034924504545,410.1628125912201
4.6199999999999894,-2.52469974346,8.52658959819,29.3660365952,0.364773577765,6.28181760668,0.0,-1.67227356362,6.02123091295,5.06900369689,0.174637836583,-0.0699042545416,0.0,416.7986299335815,417.42510879327745,415.4545213710773,418.30328385202733
4.679999999999988,-2.6251120796,8.8939099181,29.6699275259,0.375012650692,6.277302305,0.0,-1.67443519185,6.22328781436,5.05990309236,0.161181870031,-0.0889822192957,0.0,458.2755426163072,456.75175485168046,457.48466631851153,456.4386475215511
4.739999999999987,-2.72558345729,9.27287455279,29.9716617195,0.384503354452,6.27195122241,0.0,-1.67419724666,6.40933483694,4.99748898241,0.151379285597,-0.0895925097556,0.0,440.99996679506654,440.9428410154176,441.45635696744836,440.6704091582209
4.799999999999986,-2.82595162277,9.66324994487,30.2699561278,0.393941070147,6.26656544504,0.0,-1.67098368255,6.60358628532,4.94516551997,0.167063606017,-0.0901058029006,0.0,445.5385661135883,445.4898776573936,444.660320249545,445.9668392924836
4.859999999999984,-2.92603367436,10.0655503554,30.5654470206,0.404082886016,6.26204120935,0.0,-1.66469432282,6.80685888677,4.90388081922,0.172694093396,-0.0558136482492,0.0,449.0368799498222,451.805984719126,450.0795368896552,450.56204108157266
4.919999999999983,-3.02572239013,10.4791923282,30.8561356487,0.414376154239,6.25876764783,0.0,-1.65802982673,6.9817122601,4.78556228849,0.169175425087,-0.0521628135904,0.0,425.4344193677614,425.74485981278775,424.5200158413561,424.2476606426147
4.979999999999982,-3.1249120692,10.9042819533,31.141626921,0.424211673441,6.25563126945,0.0,-1.64805021865,7.18831782773,4.73018548768,0.150551592153,-0.0524941247393,0.0,447.54195723188946,447.51323291941884,448.463000742881,446.97243462990383
5.0399999999999805,-3.22347457013,11.3415356876,31.4230104091,0.433543775939,6.25280401579,0.0,-1.63714445048,7.38712592856,4.6488376664,0.163986293947,-0.0381033941236,0.0,439.54493036662967,440.73486329809816,439.25640126918495,440.39241284511127
